rank,labels,hexes,sigma0,sigma2,sigma4,sigma8,sigma16,p99_sigma2,rank_key
1455,Blue|Lime Green|Pink|Orange,#003776|#D5D701|#F1A1AF|#F67405,27.7434,14.8253,12.3806,10.8250,9.7926,32.7596,12.8252
1456,Dark Grey|Polymaker Teal|Pink|Orange,#485259|#4CC0C7|#F1A1AF|#F67405,19.7469,13.6990,12.5920,11.9684,11.6287,25.6031,12.8337
1457,Green|Dark Grey|Olive Green|Tan,#06924D|#485259|#948902|#A79E82,20.8425,13.8735,12.6196,11.7947,11.2130,26.5664,12.8341
1458,Dark Grey|Polymaker Teal|Olive Green|Tan,#485259|#4CC0C7|#948902|#A79E82,20.8455,13.8721,12.6187,11.7972,11.2204,26.5283,12.8346
1459,Blue|Brown|Magenta|Yellow,#003776|#55331A|#F24574|#FFE800,25.5571,14.3860,12.2114,11.3054,11.0519,35.7196,12.8457
1460,Dark Grey|Cold White|Pink|Orange,#485259|#D9DFE5|#F1A1AF|#F67405,19.7355,13.6437,12.5986,12.0506,11.7884,24.0023,12.8471
1461,Dark Grey|Grey|Olive Green|Tan,#485259|#8C9099|#948902|#A79E82,20.9024,13.8910,12.6279,11.8037,11.2244,26.6201,12.8474
1462,Brown|Dark Olive Drab|White|Magenta,#55331A|#575B54|#EBF7FF|#F24574,20.4216,13.6938,12.5289,12.0090,11.9299,30.7406,12.8514
1463,Dark Grey|Olive Green|Tan|White,#485259|#948902|#A79E82|#EBF7FF,21.0436,13.8423,12.6248,11.8717,11.3458,26.7819,12.8570
1464,Brown|Dark Olive Drab|Cold White|Magenta,#55331A|#575B54|#D9DFE5|#F24574,21.3263,13.9048,12.4809,11.8233,11.7127,29.4442,12.8640
1465,Blue|Green|Cold White|Magenta,#003776|#06924D|#D9DFE5|#F24574,31.2693,15.2102,12.1501,10.5188,9.6626,33.4056,12.8645
1466,Blue|Dark Olive Drab|Olive Green|Tan,#003776|#575B54|#948902|#A79E82,22.6922,14.1023,12.5548,11.6304,11.0392,29.2415,12.8663
1467,Blue|Lime Green|Red|Magenta,#003776|#D5D701|#E72F1D|#F24574,30.9069,15.4277,12.2387,10.3124,9.1360,37.2090,12.8701
1468,Dark Olive Drab|Grey|Olive Green|Yellow,#575B54|#8C9099|#948902|#FFE800,19.5687,13.7700,12.6660,11.9705,11.5092,24.7432,12.8703
1469,Green|Dark Olive Drab|Grey|Yellow,#06924D|#575B54|#8C9099|#FFE800,18.4502,13.6752,12.7183,12.0730,11.6171,23.7609,12.8741
1470,Green|Dark Grey|Dark Olive Drab|Pink,#06924D|#485259|#575B54|#F1A1AF,20.5544,13.9950,12.6445,11.7575,11.1343,27.8457,12.8762
1471,Azure Blue|Black|White|Yellow,#0066D9|#080A0D|#EBF7FF|#FFE800,30.6033,14.7867,12.2337,10.9679,10.4635,31.3789,12.8773
1472,Polymaker Teal|Dark Olive Drab|Grey|Red,#4CC0C7|#575B54|#8C9099|#E72F1D,20.3306,13.8306,12.6166,11.9275,11.5612,29.4248,12.8791
1473,Polymaker Teal|Dark Olive Drab|Grey|Yellow,#4CC0C7|#575B54|#8C9099|#FFE800,18.4456,13.6741,12.7210,12.0863,11.6567,23.5669,12.8802
1474,Blue|Brown|Orange|Yellow,#003776|#55331A|#F67405|#FFE800,24.8255,14.5809,12.3110,11.1830,10.7689,37.3872,12.8820
1475,Green|Dark Grey|Grey|Magenta,#06924D|#485259|#8C9099|#F24574,26.5500,14.7386,12.3920,11.0295,10.1993,33.4921,12.8841
1476,Brown|Cold White|Red|Magenta,#55331A|#D9DFE5|#E72F1D|#F24574,23.5822,14.4069,12.3441,11.3646,10.9664,30.6214,12.8857
1477,Polymaker Teal|Dark Olive Drab|Red|Pink,#4CC0C7|#575B54|#E72F1D|#F1A1AF,19.8294,13.7584,12.6644,12.0208,11.6749,28.2517,12.8896
1478,Brown|Lime Green|Pink|Orange,#55331A|#D5D701|#F1A1AF|#F67405,20.8993,13.9652,12.5374,11.8144,11.5388,27.1599,12.8898
1479,Green|Brown|Cold White|White,#06924D|#55331A|#D9DFE5|#EBF7FF,21.3719,13.8968,12.5752,11.8928,11.6184,30.4994,12.8948
1480,Blue|Brown|Dark Olive Drab|Pink,#003776|#55331A|#575B54|#F1A1AF,19.1697,13.3960,12.6080,12.3967,12.5202,33.2406,12.8963
1481,Azure Blue|Green|Dark Olive Drab|Pink,#0066D9|#06924D|#575B54|#F1A1AF,20.5821,14.0400,12.6784,11.7698,11.1229,28.4237,12.9049
1482,Green|Black|Dark Grey|Pink,#06924D|#080A0D|#485259|#F1A1AF,24.9629,14.2642,12.4726,11.5459,11.0592,30.2579,12.9051
1483,Green|Polymaker Teal|Brown|White,#06924D|#4CC0C7|#55331A|#EBF7FF,21.4182,13.9099,12.5770,11.9205,11.7071,30.3941,12.9152
1484,Black|Olive Green|Pink|Orange,#080A0D|#948902|#F1A1AF|#F67405,29.7197,14.7995,12.2004,11.0339,10.7867,35.9233,12.9167
1485,Azure Blue|Brown|Olive Green|Orange,#0066D9|#55331A|#948902|#F67405,26.6205,15.4296,12.1680,10.4116,9.7977,39.2355,12.9206
1486,Brown|Dark Olive Drab|Purple|Pink,#55331A|#575B54|#6C47B2|#F1A1AF,19.1687,13.4880,12.6550,12.3787,12.4640,33.3670,12.9333
1487,Azure Blue|Brown|Dark Olive Drab|Pink,#0066D9|#55331A|#575B54|#F1A1AF,19.1899,13.4640,12.6576,12.4123,12.5290,33.2784,12.9382
1488,Brown|Purple|Cold White|Red,#55331A|#6C47B2|#D9DFE5|#E72F1D,23.6650,14.4590,12.3850,11.4252,11.0642,31.2685,12.9421
1489,Black|Dark Olive Drab|Red|Pink,#080A0D|#575B54|#E72F1D|#F1A1AF,20.4789,13.6200,12.6257,12.2659,12.2847,33.2332,12.9430
1490,Dark Olive Drab|Grey|Lime Green|Yellow,#575B54|#8C9099|#D5D701|#FFE800,18.5068,13.7422,12.7894,12.1484,11.6949,23.7572,12.9453
1491,Blue|Green|Olive Green|Magenta,#003776|#06924D|#948902|#F24574,32.9240,15.6299,12.2387,10.2627,9.0516,36.8002,12.9463
1492,Green|Dark Grey|Tan|Pink,#06924D|#485259|#A79E82|#F1A1AF,18.9202,13.8355,12.8051,12.0597,11.4560,25.7965,12.9476
1493,Dark Grey|Purple|Red|Yellow,#485259|#6C47B2|#E72F1D|#FFE800,23.6431,14.4643,12.6255,11.4504,10.5853,42.8202,12.9574
1494,Blue|Dark Olive Drab|Tan|Yellow,#003776|#575B54|#A79E82|#FFE800,19.5952,13.9037,12.8065,12.0198,11.4111,28.4188,12.9617
1495,Dark Grey|Dark Olive Drab|Tan|Lime Green,#485259|#575B54|#A79E82|#D5D701,17.5372,13.6339,12.8707,12.3161,11.8813,26.1882,12.9750
1496,Black|Brown|Cold White|White,#080A0D|#55331A|#D9DFE5|#EBF7FF,20.9145,13.6734,12.6080,12.2889,12.3602,30.9917,12.9811
1497,Azure Blue|Black|Brown|White,#0066D9|#080A0D|#55331A|#EBF7FF,20.9039,13.6671,12.6130,12.3055,12.3822,30.9400,12.9863
1498,Azure Blue|Dark Olive Drab|Tan|Cold White,#0066D9|#575B54|#A79E82|#D9DFE5,16.3793,13.5485,12.9243,12.4356,12.0502,25.3853,12.9920
1499,Black|Brown|Purple|White,#080A0D|#55331A|#6C47B2|#EBF7FF,20.9062,13.6757,12.6235,12.3103,12.3833,30.9400,12.9930
1500,Azure Blue|Brown|Cold White|Red,#0066D9|#55331A|#D9DFE5|#E72F1D,23.7288,14.4544,12.4147,11.5322,11.2616,29.8445,12.9933
1501,Green|Dark Grey|Purple|Red,#06924D|#485259|#6C47B2|#E72F1D,26.6306,15.0277,12.4738,10.9601,10.0414,41.4649,12.9939
1502,Green|Dark Grey|Brown|White,#06924D|#485259|#55331A|#EBF7FF,20.8835,13.7299,12.6378,12.2588,12.3043,30.2664,12.9943
1503,Black|Polymaker Teal|Brown|White,#080A0D|#4CC0C7|#55331A|#EBF7FF,20.9376,13.7056,12.6273,12.2938,12.3725,30.9585,12.9997
1504,Blue|Green|Red|White,#003776|#06924D|#E72F1D|#EBF7FF,27.9166,14.9406,12.4825,11.0599,10.2453,32.5990,13.0002
1505,Dark Olive Drab|Olive Green|Cold White|Yellow,#575B54|#948902|#D9DFE5|#FFE800,19.6510,13.8979,12.7806,12.1033,11.6822,24.3536,13.0006
1506,Dark Olive Drab|Grey|White|Yellow,#575B54|#8C9099|#EBF7FF|#FFE800,18.8106,13.8007,12.8296,12.2087,11.8316,23.7375,13.0047
1507,Blue|Black|Brown|White,#003776|#080A0D|#55331A|#EBF7FF,20.9101,13.6890,12.6382,12.3251,12.3967,30.9437,13.0070
1508,Azure Blue|Black|Olive Green|Red,#0066D9|#080A0D|#948902|#E72F1D,35.3809,16.4831,11.9047,9.5321,8.8112,45.8414,13.0076
1509,Blue|Green|Brown|White,#003776|#06924D|#55331A|#EBF7FF,21.7157,14.0006,12.6193,12.0312,11.9420,30.5013,13.0159
1510,Azure Blue|Green|Brown|White,#0066D9|#06924D|#55331A|#EBF7FF,21.6917,14.0509,12.6578,12.0103,11.8659,30.5326,13.0306
1511,Dark Grey|Dark Olive Drab|Grey|Yellow,#485259|#575B54|#8C9099|#FFE800,19.0337,13.8638,12.8573,12.2014,11.7480,24.0018,13.0326
1512,Dark Grey|Purple|Magenta|Yellow,#485259|#6C47B2|#F24574|#FFE800,23.9088,14.6018,12.6907,11.4752,10.6096,39.4853,13.0385
1513,Green|Dark Olive Drab|Cold White|Yellow,#06924D|#575B54|#D9DFE5|#FFE800,18.9101,13.8661,12.8553,12.2195,11.8207,23.9114,13.0428
1514,Green|Brown|Dark Olive Drab|White,#06924D|#55331A|#575B54|#EBF7FF,20.0228,13.6811,12.7720,12.4133,12.4154,30.2601,13.0472
1515,Azure Blue|Dark Olive Drab|Tan|White,#0066D9|#575B54|#A79E82|#EBF7FF,16.3765,13.5965,12.9871,12.5078,12.1231,25.4807,13.0522
1516,Green|Brown|Grey|White,#06924D|#55331A|#8C9099|#EBF7FF,21.2677,13.9807,12.7462,12.1271,11.8991,30.4272,13.0539
1517,Azure Blue|Dark Grey|Dark Olive Drab|Tan,#0066D9|#485259|#575B54|#A79E82,16.5284,13.6332,13.0026,12.4778,12.0244,25.5135,13.0555
1518,Brown|Purple|Cold White|White,#55331A|#6C47B2|#D9DFE5|#EBF7FF,21.0550,13.9451,12.7481,12.1764,11.9899,31.0620,13.0608
1519,Brown|Grey|Cold White|Pink,#55331A|#8C9099|#D9DFE5|#F1A1AF,20.5326,13.8479,12.7609,12.2847,12.1466,28.1004,13.0663
1520,Black|Brown|Dark Olive Drab|White,#080A0D|#55331A|#575B54|#EBF7FF,19.6902,13.5297,12.7629,12.6046,12.7412,30.6253,13.0671
1521,Dark Olive Drab|Cold White|White|Yellow,#575B54|#D9DFE5|#EBF7FF|#FFE800,19.0648,13.8944,12.8829,12.2412,11.8451,23.8647,13.0678
1522,Green|Dark Olive Drab|Grey|Pink,#06924D|#575B54|#8C9099|#F1A1AF,20.5582,14.1738,12.8398,11.9678,11.3538,28.1392,13.0708
1523,Blue|Green|Dark Olive Drab|Pink,#003776|#06924D|#575B54|#F1A1AF,20.9749,14.2071,12.8341,11.9413,11.3202,28.4104,13.0742
1524,Black|Dark Grey|Brown|White,#080A0D|#485259|#55331A|#EBF7FF,20.4617,13.6286,12.7142,12.5203,12.6548,30.8391,13.0745
1525,Green|Dark Olive Drab|White|Yellow,#06924D|#575B54|#EBF7FF|#FFE800,19.0802,13.9022,12.8904,12.2469,11.8481,23.8305,13.0745
1526,Dark Grey|Brown|Olive Green|Red,#485259|#55331A|#948902|#E72F1D,25.8237,14.9317,12.4272,11.2283,10.9189,57.1660,13.0800
1527,Black|Brown|Grey|White,#080A0D|#55331A|#8C9099|#EBF7FF,20.7599,13.7112,12.6991,12.4520,12.5878,30.8531,13.0816
1528,Dark Olive Drab|Lime Green|Cold White|Yellow,#575B54|#D5D701|#D9DFE5|#FFE800,18.9413,13.9036,12.8944,12.2625,11.8684,23.8553,13.0831
1529,Black|Dark Grey|Cold White|Yellow,#080A0D|#485259|#D9DFE5|#FFE800,23.0184,14.0764,12.7126,12.1002,11.8612,24.8062,13.0883
1530,Polymaker Teal|Dark Olive Drab|White|Yellow,#4CC0C7|#575B54|#EBF7FF|#FFE800,19.0902,13.9184,12.9085,12.2647,11.8653,23.9109,13.0915
1531,Brown|Dark Olive Drab|Cold White|White,#55331A|#575B54|#D9DFE5|#EBF7FF,19.9525,13.7116,12.8215,12.4725,12.4716,30.5631,13.0920
1532,Azure Blue|Dark Olive Drab|Grey|Tan,#0066D9|#575B54|#8C9099|#A79E82,16.5061,13.6952,13.0501,12.5042,12.0283,26.3088,13.0997
1533,Blue|Azure Blue|Lime Green|Orange,#003776|#0066D9|#D5D701|#F67405,27.4325,15.0781,12.6449,11.1266,10.1442,32.7722,13.1023
1534,Azure Blue|Polymaker Teal|Dark Olive Drab|Tan,#0066D9|#4CC0C7|#575B54|#A79E82,16.5263,13.7057,13.0554,12.5076,12.0355,26.3043,13.1067
1535,Polymaker Teal|Brown|Cold White|Pink,#4CC0C7|#55331A|#D9DFE5|#F1A1AF,21.6771,14.2572,12.7167,11.9637,11.7046,29.0868,13.1104
1536,Green|Brown|Purple|White,#06924D|#55331A|#6C47B2|#EBF7FF,21.8491,14.2177,12.7573,12.0122,11.8034,30.8418,13.1149
1537,Dark Grey|Brown|Cold White|White,#485259|#55331A|#D9DFE5|#EBF7FF,20.7022,13.7798,12.7752,12.4542,12.5177,30.8809,13.1170
1538,Dark Grey|Brown|Dark Olive Drab|White,#485259|#55331A|#575B54|#EBF7FF,19.9191,13.6796,12.8354,12.5644,12.6333,30.6404,13.1220
1539,Polymaker Teal|Brown|Dark Olive Drab|White,#4CC0C7|#55331A|#575B54|#EBF7FF,19.9239,13.7298,12.8570,12.5191,12.5233,30.6393,13.1244
1540,Dark Grey|Purple|Olive Green|Red,#485259|#6C47B2|#948902|#E72F1D,29.3121,15.8972,12.5798,10.3523,8.9927,57.3320,13.1247
1541,Polymaker Teal|Brown|Cold White|White,#4CC0C7|#55331A|#D9DFE5|#EBF7FF,21.2082,14.0605,12.8066,12.1988,12.0282,31.1265,13.1296
1542,Dark Olive Drab|Olive Green|White|Yellow,#575B54|#948902|#EBF7FF|#FFE800,20.5768,14.0983,12.8920,12.1636,11.7303,25.7153,13.1310
1543,Blue|Brown|Cold White|White,#003776|#55331A|#D9DFE5|#EBF7FF,21.1889,13.9388,12.7792,12.3255,12.2814,30.9366,13.1322
1544,Dark Grey|Brown|Purple|White,#485259|#55331A|#6C47B2|#EBF7FF,20.6766,13.7843,12.8023,12.4928,12.5611,30.8590,13.1385
1545,Blue|Polymaker Teal|Brown|White,#003776|#4CC0C7|#55331A|#EBF7FF,21.2596,13.9583,12.7745,12.3202,12.2833,30.9168,13.1392
1546,Dark Grey|Polymaker Teal|Brown|White,#485259|#4CC0C7|#55331A|#EBF7FF,20.6833,13.7872,12.8028,12.4938,12.5647,30.8590,13.1405
1547,Blue|Green|Lime Green|Red,#003776|#06924D|#D5D701|#E72F1D,31.6184,15.7304,12.4846,10.5553,9.2907,40.4347,13.1428
1548,Black|Grey|Olive Green|Cold White,#080A0D|#8C9099|#948902|#D9DFE5,33.0264,15.2774,12.3588,11.0138,10.4944,33.2713,13.1456
1549,Azure Blue|Green|Dark Olive Drab|Tan,#0066D9|#06924D|#575B54|#A79E82,16.5872,13.7475,13.0950,12.5468,12.0756,26.3146,13.1471
1550,Blue|Green|Black|Orange,#003776|#06924D|#080A0D|#F67405,28.8550,15.2227,12.4458,11.0776,10.4959,41.0996,13.1501
1551,Polymaker Teal|Brown|Purple|White,#4CC0C7|#55331A|#6C47B2|#EBF7FF,21.2270,14.0684,12.8265,12.2399,12.0879,31.1327,13.1541
1552,Azure Blue|Dark Grey|Brown|White,#0066D9|#485259|#55331A|#EBF7FF,20.6895,13.7989,12.8181,12.5116,12.5748,30.8806,13.1552
1553,Azure Blue|Brown|Cold White|White,#0066D9|#55331A|#D9DFE5|#EBF7FF,21.1866,13.9892,12.8182,12.3230,12.1997,30.8833,13.1561
1554,Blue|Brown|Purple|White,#003776|#55331A|#6C47B2|#EBF7FF,21.1553,13.9416,12.8068,12.3746,12.3375,30.9095,13.1581
1555,Blue|Azure Blue|Brown|White,#003776|#0066D9|#55331A|#EBF7FF,21.1575,13.9416,12.8081,12.3764,12.3373,30.9183,13.1590
1556,Black|Dark Olive Drab|Olive Green|White,#080A0D|#575B54|#948902|#EBF7FF,25.5900,14.3908,12.7127,11.9435,11.6207,30.8432,13.1671
1557,Blue|Black|Red|Yellow,#003776|#080A0D|#E72F1D|#FFE800,30.1005,14.9895,12.3889,11.3509,10.9514,37.8879,13.1702
1558,Blue|Azure Blue|Black|Yellow,#003776|#0066D9|#080A0D|#FFE800,30.0580,15.0984,12.5355,11.2483,10.6690,30.9990,13.1733
1559,Dark Grey|Dark Olive Drab|White|Yellow,#485259|#575B54|#EBF7FF|#FFE800,19.5088,14.0222,12.9745,12.3306,11.9398,24.0618,13.1764
1560,Blue|Dark Grey|Brown|White,#003776|#485259|#55331A|#EBF7FF,20.7269,13.8178,12.8321,12.5374,12.6115,30.8750,13.1776
1561,Polymaker Teal|Brown|Grey|White,#4CC0C7|#55331A|#8C9099|#EBF7FF,21.0631,14.0363,12.8557,12.3207,12.2061,31.1675,13.1785
1562,Blue|Tan|Cold White|Orange,#003776|#A79E82|#D9DFE5|#F67405,21.8316,14.2833,12.9107,12.0774,11.5642,32.1396,13.1803
1563,Azure Blue|Polymaker Teal|Brown|White,#0066D9|#4CC0C7|#55331A|#EBF7FF,21.2526,14.0448,12.8279,12.3174,12.2307,30.9957,13.1811
1564,Brown|Grey|Cold White|White,#55331A|#8C9099|#D9DFE5|#EBF7FF,21.0005,13.9905,12.8780,12.3830,12.2432,30.8959,13.1868
1565,Azure Blue|Brown|Purple|White,#0066D9|#55331A|#6C47B2|#EBF7FF,21.1306,13.9972,12.8502,12.3780,12.2613,30.9165,13.1876
1566,Polymaker Teal|Brown|Cold White|Red,#4CC0C7|#55331A|#D9DFE5|#E72F1D,23.3809,14.5954,12.6600,11.7844,11.5046,29.7924,13.1899
1567,Blue|Lime Green|Red|Pink,#003776|#D5D701|#E72F1D|#F1A1AF,27.9779,15.1126,12.7248,11.2822,10.3688,33.0813,13.1974
1568,Dark Olive Drab|Grey|Red|Magenta,#575B54|#8C9099|#E72F1D|#F24574,20.4036,14.1210,12.9645,12.3101,11.9628,35.6885,13.2155
1569,Black|Cold White|White|Yellow,#080A0D|#D9DFE5|#EBF7FF|#FFE800,30.7834,14.8547,12.6051,11.5786,11.1671,29.8383,13.2167
1570,Black|Dark Olive Drab|Olive Green|Cold White,#080A0D|#575B54|#948902|#D9DFE5,27.5090,14.9177,12.6020,11.5192,11.1247,32.3428,13.2184
1571,Black|Brown|White|Magenta,#080A0D|#55331A|#EBF7FF|#F24574,21.4765,13.9859,12.7978,12.4526,12.5344,31.8498,13.2192
1572,Black|Purple|Olive Green|White,#080A0D|#6C47B2|#948902|#EBF7FF,39.2401,16.7383,12.0964,9.7022,8.7455,43.2949,13.2202
1573,Azure Blue|Black|Olive Green|Magenta,#0066D9|#080A0D|#948902|#F24574,35.7843,16.3283,12.1274,10.1149,9.4795,42.1389,13.2216
1574,Brown|Pink|Orange|Yellow,#55331A|#F1A1AF|#F67405|#FFE800,20.7818,14.1771,12.8966,12.2665,12.0157,26.3059,13.2218
1575,Blue|Brown|Dark Olive Drab|White,#003776|#55331A|#575B54|#EBF7FF,20.0797,13.7790,12.9253,12.6702,12.7479,30.6595,13.2246
1576,Dark Grey|Brown|Cold White|Pink,#485259|#55331A|#D9DFE5|#F1A1AF,20.2776,13.9134,12.9243,12.5364,12.5195,27.8945,13.2249
1577,Brown|Grey|White|Magenta,#55331A|#8C9099|#EBF7FF|#F24574,21.4810,14.1465,12.8734,12.3170,12.1739,31.3232,13.2317
1578,Dark Olive Drab|Grey|Red|Pink,#575B54|#8C9099|#E72F1D|#F1A1AF,19.8873,14.0526,13.0195,12.4143,12.0770,31.1429,13.2335
1579,Blue|Brown|Red|Yellow,#003776|#55331A|#E72F1D|#FFE800,25.9991,14.8772,12.5932,11.5900,11.2764,38.0528,13.2336
1580,Azure Blue|Brown|Dark Olive Drab|White,#0066D9|#55331A|#575B54|#EBF7FF,20.0407,13.8088,12.9468,12.6637,12.7123,30.6947,13.2363
1581,Polymaker Teal|Brown|Red|Pink,#4CC0C7|#55331A|#E72F1D|#F1A1AF,22.1180,14.4395,12.8229,12.0421,11.7823,28.9857,13.2408
1582,Brown|Purple|Grey|White,#55331A|#6C47B2|#8C9099|#EBF7FF,20.9987,14.0618,12.9297,12.4266,12.3070,30.9893,13.2442
1583,Blue|Tan|Lime Green|Magenta,#003776|#A79E82|#D5D701|#F24574,24.0768,14.7740,12.9569,11.7209,10.7750,31.2563,13.2475
1584,Blue|Green|Brown|Orange,#003776|#06924D|#55331A|#F67405,26.0722,15.2765,12.5846,11.2223,10.7975,41.1115,13.2494
1585,Dark Grey|Olive Green|Tan|Lime Green,#485259|#948902|#A79E82|#D5D701,20.5635,14.1664,13.0509,12.3405,11.8249,27.5315,13.2534
1586,Dark Grey|Brown|White|Magenta,#485259|#55331A|#EBF7FF|#F24574,21.2391,14.0325,12.8753,12.4810,12.5148,31.1656,13.2568
1587,Polymaker Teal|Dark Olive Drab|Cold White|Yellow,#4CC0C7|#575B54|#D9DFE5|#FFE800,18.9774,14.0557,13.0850,12.4798,12.0993,24.3691,13.2678
1588,Azure Blue|Dark Olive Drab|Olive Green|Tan,#0066D9|#575B54|#948902|#A79E82,20.9956,14.3529,13.0534,12.1878,11.5625,29.2779,13.2703
1589,Dark Olive Drab|Lime Green|White|Yellow,#575B54|#D5D701|#EBF7FF|#FFE800,19.2295,14.1039,13.1110,12.4839,12.0940,24.0596,13.2939
1590,Dark Olive Drab|Purple|Grey|Red,#575B54|#6C47B2|#8C9099|#E72F1D,20.4810,14.1882,13.0370,12.4019,12.0844,35.8871,13.2951
1591,Azure Blue|Brown|Dark Olive Drab|Olive Green,#0066D9|#55331A|#575B54|#948902,24.3370,14.6908,12.7753,11.9001,11.6745,36.2023,13.2954
1592,Azure Blue|Dark Olive Drab|Grey|Red,#0066D9|#575B54|#8C9099|#E72F1D,20.4796,14.1862,13.0394,12.4078,12.0843,35.9541,13.2970
1593,Dark Grey|Dark Olive Drab|Grey|Red,#485259|#575B54|#8C9099|#E72F1D,20.4140,14.1406,13.0285,12.4557,12.2016,35.6544,13.2981
1594,Green|Black|White|Yellow,#06924D|#080A0D|#EBF7FF|#FFE800,30.8152,14.9237,12.6903,11.6762,11.2743,29.8499,13.3000
1595,Azure Blue|Green|Black|Orange,#0066D9|#06924D|#080A0D|#F67405,27.5015,15.1085,12.7050,11.4926,10.9110,34.7387,13.3006
1596,Blue|Purple|Lime Green|Orange,#003776|#6C47B2|#D5D701|#F67405,29.9798,15.6453,12.7435,10.9562,9.7708,42.0785,13.3008
1597,Brown|Dark Olive Drab|Grey|White,#55331A|#575B54|#8C9099|#EBF7FF,19.9464,13.8893,13.0413,12.7188,12.7443,30.9202,13.3040
1598,Black|Polymaker Teal|Brown|Pink,#080A0D|#4CC0C7|#55331A|#F1A1AF,21.5666,14.2675,12.8965,12.3411,12.2804,29.0367,13.3043
1599,Blue|Cold White|Orange|Yellow,#003776|#D9DFE5|#F67405|#FFE800,26.8324,14.8716,12.8084,11.7450,11.1978,31.3370,13.3083
1600,Azure Blue|Brown|Grey|White,#0066D9|#55331A|#8C9099|#EBF7FF,21.0429,14.0731,12.9816,12.5524,12.4944,30.8964,13.3128
1601,Azure Blue|Black|Cold White|Yellow,#0066D9|#080A0D|#D9DFE5|#FFE800,30.1908,15.2506,12.6844,11.3775,10.8246,32.1679,13.3140
1602,Blue|Brown|Grey|White,#003776|#55331A|#8C9099|#EBF7FF,21.1016,14.0607,12.9732,12.5841,12.5889,30.8818,13.3224
1603,Azure Blue|Dark Olive Drab|Tan|Lime Green,#0066D9|#575B54|#A79E82|#D5D701,17.8373,14.0538,13.2148,12.5923,12.1268,26.3602,13.3231
1604,Blue|Green|Lime Green|Magenta,#003776|#06924D|#D5D701|#F24574,31.7970,15.8902,12.6851,10.7571,9.5348,35.8598,13.3237
1605,Black|Olive Green|White|Yellow,#080A0D|#948902|#EBF7FF|#FFE800,31.3026,15.0483,12.6888,11.5995,11.1680,30.6936,13.3239
1606,Blue|Tan|Magenta|Orange,#003776|#A79E82|#F24574|#F67405,22.0807,14.5474,13.1118,12.1089,11.3492,32.7625,13.3281
1607,Dark Grey|Grey|Cold White|Yellow,#485259|#8C9099|#D9DFE5|#FFE800,20.6349,14.2513,13.0905,12.4080,12.0043,24.0796,13.3296
1608,Dark Grey|Dark Olive Drab|Cold White|Yellow,#485259|#575B54|#D9DFE5|#FFE800,19.7417,14.1942,13.1238,12.4735,12.0768,24.6730,13.3338
1609,Brown|Cold White|Red|Pink,#55331A|#D9DFE5|#E72F1D|#F1A1AF,21.7846,14.5933,13.0052,12.0776,11.6411,28.6441,13.3354
1610,Polymaker Teal|Brown|White|Magenta,#4CC0C7|#55331A|#EBF7FF|#F24574,21.7779,14.3322,12.9744,12.3453,12.1808,32.0050,13.3388
1611,Blue|Tan|Red|Orange,#003776|#A79E82|#E72F1D|#F67405,22.1136,14.5625,13.1211,12.1161,11.3564,32.7925,13.3393
1612,Black|Polymaker Teal|White|Yellow,#080A0D|#4CC0C7|#EBF7FF|#FFE800,30.8580,14.9573,12.7298,11.7231,11.3225,30.0819,13.3402
1613,Azure Blue|Green|Black|Red,#0066D9|#06924D|#080A0D|#E72F1D,29.7116,15.4305,12.5863,11.2598,10.6871,37.6159,13.3452
1614,Blue|Polymaker Teal|Brown|Pink,#003776|#4CC0C7|#55331A|#F1A1AF,21.8379,14.4335,12.9396,12.2656,12.1159,29.0451,13.3495
1615,Brown|Cold White|White|Magenta,#55331A|#D9DFE5|#EBF7FF|#F24574,21.6650,14.3054,12.9972,12.3985,12.2157,31.6683,13.3519
1616,Dark Olive Drab|Red|Pink|Magenta,#575B54|#E72F1D|#F1A1AF|#F24574,20.1173,14.1921,13.1407,12.5120,12.1641,33.2636,13.3521
1617,Brown|Purple|White|Magenta,#55331A|#6C47B2|#EBF7FF|#F24574,21.6175,14.2683,12.9945,12.4407,12.2903,31.4138,13.3545
1618,Blue|Dark Olive Drab|Grey|Red,#003776|#575B54|#8C9099|#E72F1D,20.5779,14.2133,13.0889,12.5062,12.2337,35.6801,13.3598
1619,Dark Grey|Brown|Grey|White,#485259|#55331A|#8C9099|#EBF7FF,20.6039,13.9278,13.0428,12.8048,12.9079,30.9881,13.3663
1620,Blue|Dark Olive Drab|Tan|Cold White,#003776|#575B54|#A79E82|#D9DFE5,17.7031,14.0001,13.2672,12.7439,12.3574,26.3484,13.3720
1621,Black|Brown|Cold White|Pink,#080A0D|#55331A|#D9DFE5|#F1A1AF,21.7100,14.4333,12.9966,12.3209,12.1701,29.0166,13.3771
1622,Black|Brown|Dark Olive Drab|Cold White,#080A0D|#55331A|#575B54|#D9DFE5,23.3825,14.7377,12.8317,12.0309,11.9506,31.8288,13.3843
1623,Polymaker Teal|Brown|Purple|Pink,#4CC0C7|#55331A|#6C47B2|#F1A1AF,21.7886,14.5506,12.9861,12.2194,12.0243,29.3338,13.3850
1624,Polymaker Teal|Brown|Pink|Magenta,#4CC0C7|#55331A|#F1A1AF|#F24574,21.8606,14.5137,12.9934,12.2626,12.0237,29.5477,13.3882
1625,Dark Grey|Tan|Lime Green|Cold White,#485259|#A79E82|#D5D701|#D9DFE5,18.9904,14.1159,13.2295,12.6652,12.2757,24.1072,13.3906
