rank,labels,hexes,sigma0,sigma2,sigma4,sigma8,sigma16,p99_sigma2,rank_key
177,Azure Blue|Dark Grey|Pink|Yellow,#0066D9|#485259|#F1A1AF|#FFE800,25.0457,20.5687,18.5190,16.4015,14.3745,48.4799,18.4851
178,Dark Grey|Polymaker Teal|Purple|Cold White,#485259|#4CC0C7|#6C47B2|#D9DFE5,26.7939,21.3482,18.5403,15.6280,12.8840,46.3099,18.4881
179,Azure Blue|Dark Grey|Grey|Lime Green,#0066D9|#485259|#8C9099|#D5D701,26.5268,21.1837,18.6600,15.8170,12.8834,56.1040,18.5003
180,Blue|Dark Grey|Brown|Tan,#003776|#485259|#55331A|#A79E82,26.7157,21.4199,18.6775,15.6119,12.5746,49.3223,18.5159
181,Blue|Dark Grey|Dark Olive Drab|Tan,#003776|#485259|#575B54|#A79E82,26.7275,21.4362,18.7036,15.6160,12.5466,49.7124,18.5261
182,Blue|Black|Purple|Tan,#003776|#080A0D|#6C47B2|#A79E82,27.3320,21.3992,18.5843,15.7041,12.8932,49.6752,18.5517
183,Blue|Brown|Cold White|Red,#003776|#55331A|#D9DFE5|#E72F1D,29.5759,21.8148,18.4190,15.3061,12.6485,53.0290,18.5604
184,Blue|Polymaker Teal|Dark Olive Drab|Pink,#003776|#4CC0C7|#575B54|#F1A1AF,26.6839,21.1223,18.6380,16.0181,13.4982,46.5524,18.5702
185,Blue|Green|White|Orange,#003776|#06924D|#EBF7FF|#F67405,28.5844,21.9453,18.5547,15.2274,12.6211,56.1499,18.5864
186,Blue|Green|Grey|Orange,#003776|#06924D|#8C9099|#F67405,27.1590,21.5829,18.7706,15.5946,12.2498,44.9227,18.5887
187,Blue|Polymaker Teal|Lime Green|Orange,#003776|#4CC0C7|#D5D701|#F67405,27.3295,21.4190,18.5655,15.8075,13.5361,53.4419,18.6133
188,Azure Blue|Dark Grey|Olive Green|Yellow,#0066D9|#485259|#948902|#FFE800,27.4392,21.2033,18.5866,16.0288,13.6178,58.5603,18.6160
189,Azure Blue|Dark Grey|Polymaker Teal|Orange,#0066D9|#485259|#4CC0C7|#F67405,24.5031,20.5902,18.7666,16.6701,14.3672,42.1506,18.6301
190,Blue|Dark Grey|Olive Green|White,#003776|#485259|#948902|#EBF7FF,28.2729,21.4926,18.6123,15.7733,13.1364,62.1035,18.6330
191,Blue|Green|Grey|Lime Green,#003776|#06924D|#8C9099|#D5D701,27.2477,21.6445,18.8193,15.6650,12.4541,50.0127,18.6548
192,Blue|Grey|Tan|Orange,#003776|#8C9099|#A79E82|#F67405,26.2056,21.3492,18.8674,15.9984,12.8405,49.7786,18.6738
193,Blue|Dark Grey|Tan|Cold White,#003776|#485259|#A79E82|#D9DFE5,25.9305,21.2211,18.8128,16.1360,13.3233,64.7418,18.6785
194,Blue|Purple|Grey|Tan,#003776|#6C47B2|#8C9099|#A79E82,26.3967,21.4384,18.8925,15.9323,12.7679,50.7167,18.6854
195,Blue|Black|Polymaker Teal|Orange,#003776|#080A0D|#4CC0C7|#F67405,28.4016,21.6568,18.6276,15.7190,13.3305,46.8490,18.6879
196,Blue|Grey|Tan|Pink,#003776|#8C9099|#A79E82|#F1A1AF,26.3335,21.3963,18.9041,16.0132,12.8607,50.2598,18.7048
197,Blue|Grey|Tan|Red,#003776|#8C9099|#A79E82|#E72F1D,26.2468,21.3833,18.9113,16.0316,12.8586,50.6983,18.7074
198,Polymaker Teal|Dark Olive Drab|Purple|Tan,#4CC0C7|#575B54|#6C47B2|#A79E82,31.4424,22.2096,18.5203,15.2226,12.3904,48.1350,18.7161
199,Blue|Olive Green|Tan|Pink,#003776|#948902|#A79E82|#F1A1AF,27.2835,21.5455,18.7763,15.9007,13.0249,55.0121,18.7231
200,Blue|Brown|Cold White|White,#003776|#55331A|#D9DFE5|#EBF7FF,29.1826,21.8554,18.6967,15.7363,13.2521,50.6013,18.7959
201,Blue|Brown|Grey|Tan,#003776|#55331A|#8C9099|#A79E82,26.2890,21.4660,19.0314,16.1407,12.9806,51.4427,18.8034
202,Dark Grey|Polymaker Teal|Purple|Orange,#485259|#4CC0C7|#6C47B2|#F67405,28.3511,21.8343,18.7769,15.7773,13.1096,47.6153,18.8058
203,Blue|Grey|Tan|Magenta,#003776|#8C9099|#A79E82|#F24574,26.3505,21.5034,19.0243,16.1116,12.9265,51.4247,18.8075
204,Blue|Purple|Tan|Lime Green,#003776|#6C47B2|#A79E82|#D5D701,27.5272,21.6653,18.8642,15.9617,13.1517,55.0324,18.8135
205,Blue|Azure Blue|Olive Green|White,#003776|#0066D9|#948902|#EBF7FF,32.8371,22.9316,18.6652,14.7058,11.4914,70.7134,18.8187
206,Azure Blue|Polymaker Teal|Dark Olive Drab|Tan,#0066D9|#4CC0C7|#575B54|#A79E82,25.3268,20.8597,18.9589,16.8233,14.4366,39.1899,18.8415
207,Blue|Olive Green|Tan|White,#003776|#948902|#A79E82|#EBF7FF,30.3403,22.3435,18.7902,15.3830,12.5429,65.6667,18.8633
208,Azure Blue|Dark Grey|Polymaker Teal|Cold White,#0066D9|#485259|#4CC0C7|#D9DFE5,24.5047,20.8657,19.0412,16.9018,14.4371,43.0573,18.8837
209,Black|Polymaker Teal|Purple|Tan,#080A0D|#4CC0C7|#6C47B2|#A79E82,34.7031,23.2824,18.6091,14.6261,11.7617,51.2429,18.9542
210,Blue|Dark Grey|Olive Green|Cold White,#003776|#485259|#948902|#D9DFE5,29.7755,22.4171,18.9872,15.5264,12.3131,75.5213,18.9718
211,Blue|Purple|Olive Green|Tan,#003776|#6C47B2|#948902|#A79E82,27.9497,21.9169,19.0424,16.0715,13.1755,57.9111,18.9942
212,Blue|Cold White|Magenta|Orange,#003776|#D9DFE5|#F24574|#F67405,28.4332,22.4512,18.9881,15.5418,12.9859,53.4515,18.9965
213,Blue|Azure Blue|Cold White|Orange,#003776|#0066D9|#D9DFE5|#F67405,28.4713,22.4211,18.9765,15.5918,12.9872,53.2190,19.0065
214,Blue|Dark Grey|Polymaker Teal|Red,#003776|#485259|#4CC0C7|#E72F1D,27.3317,21.7510,19.1357,16.3088,13.4407,47.6351,19.0299
215,Blue|Green|Grey|Red,#003776|#06924D|#8C9099|#E72F1D,27.4860,21.9316,19.1895,16.1388,12.9318,45.2191,19.0352
216,Blue|Purple|Cold White|Orange,#003776|#6C47B2|#D9DFE5|#F67405,28.4694,22.4876,19.0568,15.6011,13.0021,53.7959,19.0444
217,Blue|Polymaker Teal|Grey|Lime Green,#003776|#4CC0C7|#8C9099|#D5D701,27.5561,21.9585,19.1729,16.1449,13.0733,55.6384,19.0517
218,Blue|Green|Grey|Yellow,#003776|#06924D|#8C9099|#FFE800,27.7190,22.0877,19.2148,16.0205,12.8457,52.1829,19.0541
219,Blue|Polymaker Teal|Lime Green|Pink,#003776|#4CC0C7|#D5D701|#F1A1AF,28.5654,22.1506,19.0224,16.0056,13.6302,57.9817,19.0781
220,Blue|Cold White|Pink|Orange,#003776|#D9DFE5|#F1A1AF|#F67405,28.5257,22.5248,19.0835,15.6481,13.0352,54.0179,19.0865
221,Blue|Dark Grey|Polymaker Teal|White,#003776|#485259|#4CC0C7|#EBF7FF,25.2857,21.2046,19.2439,16.9703,14.6157,47.0963,19.0875
222,Blue|Cold White|Red|Orange,#003776|#D9DFE5|#E72F1D|#F67405,28.4823,22.5145,19.0910,15.6862,13.0818,53.8132,19.1003
223,Azure Blue|Brown|Lime Green|Magenta,#0066D9|#55331A|#D5D701|#F24574,32.5262,22.5818,18.8162,15.6378,13.2919,47.7864,19.1098
224,Blue|Olive Green|Lime Green|Cold White,#003776|#948902|#D5D701|#D9DFE5,31.2508,23.1461,19.1036,15.0910,11.6504,66.3549,19.1185
225,Blue|Dark Olive Drab|Olive Green|Cold White,#003776|#575B54|#948902|#D9DFE5,30.3634,22.5837,19.0457,15.6567,12.5865,65.9355,19.1202
226,Blue|Cold White|White|Orange,#003776|#D9DFE5|#EBF7FF|#F67405,28.5850,22.5686,19.1655,15.7474,13.0973,53.8748,19.1580
227,Azure Blue|Green|Black|Tan,#0066D9|#06924D|#080A0D|#A79E82,30.5096,22.3239,19.0355,16.0485,13.5014,50.7689,19.1862
228,Azure Blue|Brown|Lime Green|Cold White,#0066D9|#55331A|#D5D701|#D9DFE5,32.2139,22.4859,18.8831,15.9399,13.7214,46.7840,19.2129
229,Blue|Dark Grey|Tan|White,#003776|#485259|#A79E82|#EBF7FF,25.6454,21.5244,19.4269,16.9425,14.3389,55.1087,19.2334
230,Blue|Green|Grey|Magenta,#003776|#06924D|#8C9099|#F24574,27.9771,22.1991,19.3986,16.3021,13.0307,47.8054,19.2506
231,Blue|Polymaker Teal|Dark Olive Drab|Red,#003776|#4CC0C7|#575B54|#E72F1D,28.1397,22.0624,19.3143,16.4638,13.6915,50.2441,19.2631
232,Blue|Azure Blue|Dark Grey|Yellow,#003776|#0066D9|#485259|#FFE800,26.7194,21.5834,19.2807,16.9683,14.8705,56.7591,19.2759
233,Blue|Polymaker Teal|Brown|White,#003776|#4CC0C7|#55331A|#EBF7FF,29.5158,22.0730,19.1587,16.5084,14.3935,52.2239,19.2907
234,Blue|Brown|Grey|Yellow,#003776|#55331A|#8C9099|#FFE800,27.0047,22.0113,19.5024,16.6176,13.6206,56.0106,19.3144
235,Blue|Azure Blue|Polymaker Teal|Cold White,#003776|#0066D9|#4CC0C7|#D9DFE5,29.5319,22.8559,19.2607,15.7869,13.1366,53.1329,19.3214
236,Blue|Dark Grey|Lime Green|Cold White,#003776|#485259|#D5D701|#D9DFE5,29.6179,22.9188,19.4164,15.7299,12.5466,61.0839,19.3244
237,Blue|Azure Blue|Polymaker Teal|Pink,#003776|#0066D9|#4CC0C7|#F1A1AF,28.6980,22.5279,19.3304,16.1300,13.4961,48.9029,19.3289
238,Blue|Olive Green|White|Orange,#003776|#948902|#EBF7FF|#F67405,31.8510,23.1554,19.2310,15.5715,12.7239,72.8382,19.3635
239,Azure Blue|Brown|Lime Green|Red,#0066D9|#55331A|#D5D701|#E72F1D,32.5792,22.7917,19.0971,15.9395,13.5275,47.7862,19.3656
240,Blue|Dark Olive Drab|Tan|White,#003776|#575B54|#A79E82|#EBF7FF,26.7472,21.7751,19.4897,16.9704,14.3377,55.4918,19.3727
241,Blue|Polymaker Teal|Purple|Cold White,#003776|#4CC0C7|#6C47B2|#D9DFE5,29.7188,22.9617,19.3083,15.7847,13.1808,53.2760,19.3732
242,Blue|Polymaker Teal|Cold White|Pink,#003776|#4CC0C7|#D9DFE5|#F1A1AF,28.5981,22.5229,19.3967,16.2311,13.5367,48.5613,19.3770
243,Blue|Dark Olive Drab|Lime Green|Cold White,#003776|#575B54|#D5D701|#D9DFE5,29.7168,23.0105,19.4667,15.7497,12.3889,61.9686,19.3801
244,Blue|Dark Grey|Grey|Cold White,#003776|#485259|#8C9099|#D9DFE5,26.1668,21.8061,19.5499,16.9856,14.2502,58.0698,19.3958
245,Blue|Polymaker Teal|Purple|Pink,#003776|#4CC0C7|#6C47B2|#F1A1AF,28.6386,22.5502,19.4060,16.2469,13.5428,48.7510,19.3986
246,Dark Grey|Olive Green|Cold White|Magenta,#485259|#948902|#D9DFE5|#F24574,24.9627,21.4092,19.5792,17.4114,14.9365,42.1466,19.4103
247,Dark Grey|Olive Green|Cold White|Pink,#485259|#948902|#D9DFE5|#F1A1AF,24.8626,21.3914,19.6065,17.4533,14.9472,42.1545,19.4223
248,Blue|Green|Grey|Pink,#003776|#06924D|#8C9099|#F1A1AF,28.6473,22.6627,19.6012,16.2273,12.8209,50.0261,19.4450
249,Blue|Polymaker Teal|Cold White|White,#003776|#4CC0C7|#D9DFE5|#EBF7FF,29.5697,22.9949,19.4123,15.9005,13.2472,53.0935,19.4477
250,Azure Blue|Dark Grey|Tan|Cold White,#0066D9|#485259|#A79E82|#D9DFE5,25.0030,21.6223,19.7200,17.3125,14.5806,56.9688,19.4674
251,Dark Grey|Olive Green|Tan|Cold White,#485259|#948902|#A79E82|#D9DFE5,24.7608,21.4064,19.6536,17.5304,15.0654,42.3370,19.4684
252,Blue|Polymaker Teal|White|Pink,#003776|#4CC0C7|#EBF7FF|#F1A1AF,28.6365,22.6101,19.4977,16.3515,13.7104,48.7715,19.4808
253,Azure Blue|Green|Brown|Lime Green,#0066D9|#06924D|#55331A|#D5D701,33.1800,23.0434,19.1879,15.9646,13.5803,48.9636,19.5040
254,Blue|Polymaker Teal|Orange|Yellow,#003776|#4CC0C7|#F67405|#FFE800,28.0417,22.2862,19.4690,16.7305,14.4745,56.7695,19.5083
255,Blue|Dark Grey|Polymaker Teal|Grey,#003776|#485259|#4CC0C7|#8C9099,26.1091,21.8723,19.7528,17.1490,14.1145,45.5998,19.5107
256,Blue|Olive Green|Red|White,#003776|#948902|#E72F1D|#EBF7FF,31.8101,23.2104,19.3835,15.8282,12.9228,73.1566,19.5193
257,Blue|Green|Dark Olive Drab|Cold White,#003776|#06924D|#575B54|#D9DFE5,29.0856,22.8933,19.6776,16.1465,12.7505,57.8852,19.5199
258,Blue|Polymaker Teal|Grey|Yellow,#003776|#4CC0C7|#8C9099|#FFE800,27.9265,22.3363,19.6147,16.7044,13.8350,57.4495,19.5204
259,Blue|Cold White|Red|Pink,#003776|#D9DFE5|#E72F1D|#F1A1AF,28.9037,22.9230,19.4959,16.1278,13.6997,51.9144,19.5254
260,Blue|Polymaker Teal|Brown|Grey,#003776|#4CC0C7|#55331A|#8C9099,27.9960,22.0772,19.6235,16.9744,14.1682,46.0733,19.5258
261,Blue|Polymaker Teal|Dark Olive Drab|Grey,#003776|#4CC0C7|#575B54|#8C9099,26.2796,21.8475,19.7335,17.2396,14.4378,45.8185,19.5436
262,Dark Grey|Olive Green|Lime Green|Cold White,#485259|#948902|#D5D701|#D9DFE5,24.9801,21.5082,19.7272,17.5951,15.1359,42.3260,19.5517
263,Dark Grey|Dark Olive Drab|Olive Green|Cold White,#485259|#575B54|#948902|#D9DFE5,25.0256,21.5442,19.7453,17.5683,15.0597,42.4332,19.5562
264,Azure Blue|Brown|Lime Green|Orange,#0066D9|#55331A|#D5D701|#F67405,32.6685,22.9399,19.3038,16.1887,13.7838,47.8084,19.5643
265,Blue|Olive Green|White|Magenta,#003776|#948902|#EBF7FF|#F24574,31.8682,23.2980,19.4617,15.8372,12.9593,72.1290,19.5676
266,Blue|Grey|White|Yellow,#003776|#8C9099|#EBF7FF|#FFE800,27.5944,22.2142,19.6479,16.9305,14.2732,58.6380,19.5724
267,Dark Grey|Polymaker Teal|Olive Green|Cold White,#485259|#4CC0C7|#948902|#D9DFE5,25.0540,21.5580,19.7683,17.5980,15.0767,42.4215,19.5780
268,Green|Dark Grey|Olive Green|Cold White,#06924D|#485259|#948902|#D9DFE5,25.0380,21.5618,19.7747,17.5951,15.0591,42.5193,19.5785
269,Dark Grey|Grey|Olive Green|Cold White,#485259|#8C9099|#948902|#D9DFE5,24.5197,21.4511,19.8276,17.7129,15.0945,41.4725,19.5820
270,Blue|Purple|Cold White|Red,#003776|#6C47B2|#D9DFE5|#E72F1D,28.8180,22.9430,19.5459,16.2223,13.7346,51.7484,19.5826
271,Azure Blue|Brown|Lime Green|Pink,#0066D9|#55331A|#D5D701|#F1A1AF,32.9662,23.0743,19.3109,16.1581,13.7416,50.1344,19.6162
272,Blue|Grey|Tan|Yellow,#003776|#8C9099|#A79E82|#FFE800,27.4413,22.3510,19.7899,16.8837,13.8641,57.9130,19.6174
273,Polymaker Teal|Dark Olive Drab|Purple|Cold White,#4CC0C7|#575B54|#6C47B2|#D9DFE5,30.5705,22.7303,19.4549,16.5167,13.8561,47.7285,19.6235
274,Blue|Olive Green|White|Pink,#003776|#948902|#EBF7FF|#F1A1AF,31.9072,23.3114,19.5255,15.9481,13.0338,72.4337,19.6297
275,Blue|Cold White|Red|White,#003776|#D9DFE5|#E72F1D|#EBF7FF,28.8038,22.9712,19.6197,16.2947,13.7782,51.9502,19.6330
276,Azure Blue|Brown|Tan|Lime Green,#0066D9|#55331A|#A79E82|#D5D701,30.5948,22.4969,19.5003,16.7950,14.3969,45.7606,19.6460
277,Blue|Grey|Olive Green|White,#003776|#8C9099|#948902|#EBF7FF,30.7237,23.1296,19.7030,16.1635,12.7611,75.6779,19.6465
278,Polymaker Teal|Brown|Purple|Tan,#4CC0C7|#55331A|#6C47B2|#A79E82,36.3463,23.5973,19.1541,15.7037,13.0078,48.0229,19.6505
279,Azure Blue|Polymaker Teal|Brown|Tan,#0066D9|#4CC0C7|#55331A|#A79E82,31.4273,22.6257,19.4649,16.6762,14.0848,46.1331,19.6509
280,Blue|Green|White|Pink,#003776|#06924D|#EBF7FF|#F1A1AF,30.0525,23.2580,19.7062,16.0511,12.9259,53.6298,19.6545
281,Dark Grey|Polymaker Teal|Purple|Pink,#485259|#4CC0C7|#6C47B2|#F1A1AF,28.0193,22.6165,19.7611,16.6930,13.7966,48.5815,19.6547
282,Dark Grey|Olive Green|Cold White|Red,#485259|#948902|#D9DFE5|#E72F1D,25.0289,21.5904,19.8339,17.7271,15.2273,42.5356,19.6588
283,Azure Blue|Dark Grey|Dark Olive Drab|Yellow,#0066D9|#485259|#575B54|#FFE800,26.6566,21.8020,19.7030,17.5376,15.3424,47.9995,19.6698
284,Blue|Azure Blue|Cold White|Red,#003776|#0066D9|#D9DFE5|#E72F1D,28.8360,23.0051,19.6622,16.3616,13.8717,51.3130,19.6834
285,Blue|Polymaker Teal|Red|Yellow,#003776|#4CC0C7|#E72F1D|#FFE800,28.9441,22.6996,19.6506,16.6981,14.2712,59.0141,19.6989
286,Blue|Grey|Tan|Lime Green,#003776|#8C9099|#A79E82|#D5D701,28.3820,22.7388,19.8946,16.6660,13.2079,62.3432,19.7024
287,Blue|Cold White|Red|Magenta,#003776|#D9DFE5|#E72F1D|#F24574,28.8994,23.0914,19.7102,16.3260,13.7451,52.4558,19.7087
288,Polymaker Teal|Dark Olive Drab|Purple|Orange,#4CC0C7|#575B54|#6C47B2|#F67405,31.5067,22.9524,19.5085,16.4829,13.8537,45.9002,19.7176
289,Dark Grey|Grey|Olive Green|White,#485259|#8C9099|#948902|#EBF7FF,24.6295,21.6007,19.9859,17.8471,15.1908,41.9050,19.7239
290,Azure Blue|Dark Grey|Purple|Yellow,#0066D9|#485259|#6C47B2|#FFE800,26.4995,21.8584,19.7608,17.5896,15.4768,61.0935,19.7240
291,Blue|Black|Polymaker Teal|Cold White,#003776|#080A0D|#4CC0C7|#D9DFE5,34.9073,24.0113,19.4459,15.4514,12.3020,58.0659,19.7314
292,Azure Blue|Brown|Lime Green|Yellow,#0066D9|#55331A|#D5D701|#FFE800,32.7174,23.0895,19.4426,16.3762,14.0278,47.9410,19.7328
293,Azure Blue|Brown|Lime Green|White,#0066D9|#55331A|#D5D701|#EBF7FF,32.6333,22.9402,19.4173,16.5724,14.4351,47.3578,19.7563
294,Azure Blue|Polymaker Teal|Brown|Lime Green,#0066D9|#4CC0C7|#55331A|#D5D701,32.7255,23.1142,19.4625,16.4022,14.0494,47.2819,19.7582
295,Azure Blue|Dark Olive Drab|Lime Green|Cold White,#0066D9|#575B54|#D5D701|#D9DFE5,28.1660,22.3724,19.8646,17.1561,14.4345,53.3007,19.7642
296,Azure Blue|Polymaker Teal|Dark Olive Drab|Yellow,#0066D9|#4CC0C7|#575B54|#FFE800,26.9422,21.9186,19.8216,17.6323,15.3664,44.6801,19.7755
297,Black|Dark Grey|Olive Green|Cold White,#080A0D|#485259|#948902|#D9DFE5,26.4567,21.9224,19.8853,17.6312,15.1294,43.3088,19.7768
298,Blue|Azure Blue|Brown|Lime Green,#003776|#0066D9|#55331A|#D5D701,31.7665,23.1914,19.6543,16.3701,13.6801,66.4785,19.7807
299,Dark Grey|Olive Green|Cold White|Orange,#485259|#948902|#D9DFE5|#F67405,24.9499,21.6436,19.9514,17.9254,15.5254,42.8361,19.7845
300,Blue|Green|White|Magenta,#003776|#06924D|#EBF7FF|#F24574,30.6142,23.5105,19.8583,16.0642,12.7299,59.4955,19.7874
301,Blue|Green|Brown|Grey,#003776|#06924D|#55331A|#8C9099,28.0854,22.4930,19.9572,17.1094,13.9711,46.3075,19.8012
302,Blue|Purple|Tan|Yellow,#003776|#6C47B2|#A79E82|#FFE800,28.6012,22.7481,19.8785,16.8813,13.8989,58.5331,19.8147
303,Dark Grey|Polymaker Teal|Tan|Cold White,#485259|#4CC0C7|#A79E82|#D9DFE5,24.5426,21.6958,20.0578,17.9566,15.4494,42.3523,19.8262
304,Dark Grey|Olive Green|Cold White|Yellow,#485259|#948902|#D9DFE5|#FFE800,24.9485,21.6941,20.0080,17.9650,15.5457,42.5276,19.8296
305,Blue|Brown|Grey|Cold White,#003776|#55331A|#8C9099|#D9DFE5,28.1835,22.3150,19.9058,17.3831,14.5309,47.0542,19.8490
306,Dark Grey|Dark Olive Drab|Tan|Cold White,#485259|#575B54|#A79E82|#D9DFE5,24.5175,21.6987,20.0821,18.0109,15.5038,42.4168,19.8548
307,Azure Blue|Dark Olive Drab|Lime Green|White,#0066D9|#575B54|#D5D701|#EBF7FF,28.2048,22.4137,19.9450,17.3255,14.7253,51.5987,19.8696
308,Dark Grey|Tan|Cold White|Pink,#485259|#A79E82|#D9DFE5|#F1A1AF,24.5676,21.7220,20.0982,18.0206,15.5030,42.1709,19.8713
309,Azure Blue|Green|Dark Olive Drab|Lime Green,#0066D9|#06924D|#575B54|#D5D701,28.4710,22.4653,19.9488,17.3080,14.7780,56.8554,19.8866
310,Dark Grey|Grey|Tan|Cold White,#485259|#8C9099|#A79E82|#D9DFE5,23.9058,21.6310,20.2012,18.1567,15.5157,41.4692,19.8938
311,Blue|Tan|White|Yellow,#003776|#A79E82|#EBF7FF|#FFE800,27.6477,22.4439,19.9202,17.3527,14.9138,58.6888,19.8983
312,Dark Grey|Tan|Cold White|Magenta,#485259|#A79E82|#D9DFE5|#F24574,24.6384,21.7967,20.1539,18.0315,15.4809,42.6076,19.9141
313,Blue|Grey|Cold White|Orange,#003776|#8C9099|#D9DFE5|#F67405,26.7919,22.2787,20.1362,17.5827,14.5181,41.7173,19.9307
314,Blue|Black|Lime Green|Cold White,#003776|#080A0D|#D5D701|#D9DFE5,32.8786,24.2717,19.9085,15.5973,12.1265,63.9341,19.9345
315,Blue|Polymaker Teal|Brown|Magenta,#003776|#4CC0C7|#55331A|#F24574,31.8321,23.2995,19.8638,16.5757,13.6930,48.1088,19.9376
316,Blue|Azure Blue|Cold White|Pink,#003776|#0066D9|#D9DFE5|#F1A1AF,29.4297,23.3065,19.9181,16.5925,14.0057,52.1257,19.9495
317,Dark Grey|Tan|Lime Green|Cold White,#485259|#A79E82|#D5D701|#D9DFE5,24.6143,21.7827,20.1696,18.1203,15.6342,42.3493,19.9515
318,Blue|Green|Purple|Tan,#003776|#06924D|#6C47B2|#A79E82,35.0337,24.1712,19.7152,15.7548,12.7048,60.6896,19.9630
319,Blue|Cold White|Pink|Magenta,#003776|#D9DFE5|#F1A1AF|#F24574,29.4659,23.3451,19.9312,16.5862,14.0278,52.5190,19.9657
320,Blue|Purple|Cold White|Pink,#003776|#6C47B2|#D9DFE5|#F1A1AF,29.6202,23.4134,19.9191,16.5447,14.0287,53.0298,19.9790
321,Black|Dark Grey|Tan|Cold White,#080A0D|#485259|#A79E82|#D9DFE5,25.6980,21.9207,20.1411,18.0457,15.5937,42.6051,19.9832
322,Azure Blue|Dark Grey|Tan|White,#0066D9|#485259|#A79E82|#EBF7FF,25.1931,22.0950,20.3158,17.8942,14.8633,55.1617,19.9946
323,Azure Blue|Green|Dark Olive Drab|Yellow,#0066D9|#06924D|#575B54|#FFE800,27.7355,22.2969,20.0239,17.6931,15.3826,47.8194,19.9950
324,Azure Blue|Green|Black|Yellow,#0066D9|#06924D|#080A0D|#FFE800,34.4237,23.8748,19.6688,16.1293,13.8238,53.9080,20.0021
325,Blue|Grey|White|Orange,#003776|#8C9099|#EBF7FF|#F67405,26.8914,22.3858,20.2255,17.6420,14.5519,41.4781,20.0139
326,Blue|Grey|Red|Yellow,#003776|#8C9099|#E72F1D|#FFE800,27.7055,22.7480,20.2253,17.3048,14.2289,57.9693,20.0264
327,Blue|Cold White|White|Magenta,#003776|#D9DFE5|#EBF7FF|#F24574,29.5345,23.3789,19.9837,16.6784,14.1509,52.3840,20.0286
328,Dark Grey|Tan|Cold White|Red,#485259|#A79E82|#D9DFE5|#E72F1D,24.7983,21.9147,20.2668,18.1532,15.5962,42.5839,20.0340
329,Blue|Grey|Orange|Yellow,#003776|#8C9099|#F67405|#FFE800,27.7356,22.7685,20.2415,17.3083,14.2370,57.9138,20.0384
330,Blue|Purple|Cold White|Magenta,#003776|#6C47B2|#D9DFE5|#F24574,29.5101,23.4446,20.0289,16.6370,14.0923,52.5491,20.0408
331,Blue|Cold White|White|Pink,#003776|#D9DFE5|#EBF7FF|#F1A1AF,29.5340,23.4388,20.0070,16.6578,14.0964,53.0712,20.0483
332,Blue|Dark Grey|Grey|White,#003776|#485259|#8C9099|#EBF7FF,25.4845,21.9860,20.2405,18.1229,15.7021,52.8838,20.0545
333,Dark Grey|Tan|Cold White|Orange,#485259|#A79E82|#D9DFE5|#F67405,24.6830,21.8676,20.2728,18.2440,15.7626,42.7060,20.0558
334,Azure Blue|Dark Grey|Dark Olive Drab|Lime Green,#0066D9|#485259|#575B54|#D5D701,28.5303,22.6587,20.1281,17.4549,14.8952,57.7514,20.0568
335,Azure Blue|Polymaker Teal|Dark Olive Drab|Lime Green,#0066D9|#4CC0C7|#575B54|#D5D701,28.6319,22.6389,20.1337,17.4760,14.8947,56.6001,20.0575
336,Blue|Green|Dark Olive Drab|Grey,#003776|#06924D|#575B54|#8C9099,27.7102,22.6895,20.2584,17.4317,14.2676,51.0804,20.0606
337,Azure Blue|Brown|Dark Olive Drab|Lime Green,#0066D9|#55331A|#575B54|#D5D701,30.3567,22.9674,20.0127,17.1576,14.5605,52.8107,20.0625
338,Dark Grey|Dark Olive Drab|Lime Green|Cold White,#485259|#575B54|#D5D701|#D9DFE5,24.6573,21.8657,20.2830,18.2651,15.8064,42.5889,20.0654
339,Dark Grey|Grey|Tan|White,#485259|#8C9099|#A79E82|#EBF7FF,24.0675,21.8000,20.3794,18.3441,15.7197,41.9089,20.0720
340,Blue|Tan|Red|Pink,#003776|#A79E82|#E72F1D|#F1A1AF,27.9084,22.9004,20.3231,17.2741,13.9622,55.1324,20.0873
341,Blue|Tan|Pink|Magenta,#003776|#A79E82|#F1A1AF|#F24574,27.9084,22.9004,20.3231,17.2741,13.9622,55.1324,20.0873
342,Blue|Tan|Pink|Orange,#003776|#A79E82|#F1A1AF|#F67405,27.9084,22.9004,20.3231,17.2741,13.9622,55.1324,20.0873
343,Blue|Brown|Tan|Pink,#003776|#55331A|#A79E82|#F1A1AF,27.9310,22.9248,20.3221,17.2577,13.9663,55.3459,20.0913
344,Blue|Brown|Olive Green|White,#003776|#55331A|#948902|#EBF7FF,30.9701,23.3835,20.0132,16.8042,14.2337,70.4865,20.0938
345,Dark Grey|Lime Green|Cold White|Magenta,#485259|#D5D701|#D9DFE5|#F24574,24.7620,21.9184,20.3220,18.2815,15.7753,42.1662,20.0999
346,Blue|Brown|Grey|White,#003776|#55331A|#8C9099|#EBF7FF,28.2784,22.6123,20.2086,17.6065,14.6958,50.6106,20.1094
347,Blue|Dark Grey|Cold White|Orange,#003776|#485259|#D9DFE5|#F67405,25.2394,22.0660,20.3182,18.1655,15.6009,45.1088,20.1157
348,Blue|Purple|Tan|Pink,#003776|#6C47B2|#A79E82|#F1A1AF,27.9684,22.9361,20.3421,17.2970,14.0011,55.0711,20.1166
349,Dark Grey|Lime Green|Cold White|Pink,#485259|#D5D701|#D9DFE5|#F1A1AF,24.7636,21.9207,20.3431,18.3256,15.8377,42.2151,20.1231
